productId,partNumber,brand,name,description,specifications,descriptionQuality,detailedDescription
AGIL-0100-2637,0100-2637,Agilent,"Nut and ferrule, stainless steel, 1/8 inch, for sample loop for switching valve",,{},none,
AGIL-93010977,9301-0977,Agilent,Polypropylene Vial Insert,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 9301-0977 Polypropylene Vials Part Number:9301-0977 Vial, crimp/snap top, polypropylene, glass insert, 250 µL, 100/pk.","{""Cap Size"": ""11 mm"", ""Compatibility"": ""AgilentPerkin ElmerShimadzuThermoVarian/Bruker"", ""Glass Tint"": ""Clear"", ""Height"": ""32 mm"", ""Product Type"": ""Vial"", ""Technique"": ""GCLC"", ""UNSPSC Code"": ""41121806"", ""Vial Dimensions"": ""32 mm x 12 mm"", ""Vial Material"": ""Polyethelene"", ""Vial Specifications"": ""Glass Insert"", ""Volume"": ""250 µL"", ""Width"": ""12 mm"", ""Write-On"": ""No""}",high,
AGIL-93016384,9301-6384,Agilent,Microcentrifuge Tubes 0.5mL,Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 9301-6384 Sample Containment Accessories Part Number:9301-6384 Microcentrifuge Tubes o.,"{""UNSPSC Code"": ""41121806""}",high,
AGIL-959757-902,959757-902,Agilent,"ZORBAX Eclipse Plus C8 HPLC Column, 4.6 mm x 150 mm, 1.8 µm, 1200 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 959757-902 ZORBAX Part Number:959757-902 ZORBAX RRHD Eclipse Plus C18 Column, 2.","{""Agency Method"": ""EPA 533"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""2.1 mm"", ""LC Platform"": ""Low Dispersion UHPLCUHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""1200 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-959941-902,959941-902,Agilent,"ZORBAX Eclipse Plus C18 HPLC Column, 3.0 mm x 50 mm, 5 µm, 1200 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 959941-902 ZORBAX Part Number:959941-902 ZORBAX RRHT Eclipse Plus C18 Column, 4.","{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""UHPLC"", ""Length"": ""50 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""1.8 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""600 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Acetonitrile/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-959961-302,959961-302,Agilent,"ZORBAX Eclipse Plus Phenyl-Hexyl HPLC Column, 4.6 mm x 250 mm, 1.8 µm, 1200 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 959961-302 Solvent Saver Part Number:959961-302 ZORBAX RR Eclipse Plus C18 Column, 3.","{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""3 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""100 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""3.5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-959993-902,959993-902,Agilent,"ZORBAX Eclipse Plus C18 HPLC Column, 2.1 mm x 250 mm, 3.5 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 959993-902 ZORBAX Eclipse Plus Part Number:959993-902 ZORBAX Eclipse Plus C18 Reversed-Phase HPLC Column, 4.","{""Brand"": ""ZORBAX"", ""Carbon Load"": ""9 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""150 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse Plus C18"", ""Pore Size"": ""95 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-990967-202,990967-202,Agilent,"ZORBAX Eclipse Plus C18 HPLC Column, 4.6 mm x 150 mm, 1.8 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 990967-202 Agilent Prep Part Number:990967-202 ZORBAX Eclipse XDB 80Å C18, 9.","{""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""Yes"", ""Hardware"": ""Cartridge"", ""Inner Diameter (ID)"": ""9.4 mm"", ""LC Platform"": ""Preparative HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse XDB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-990967-902,990967-902,Agilent,"ZORBAX Eclipse Plus Phenyl-Hexyl HPLC Column, 2.1 mm x 150 mm, 5 µm, 600 bar","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center 990967-902 ZORBAX Part Number:990967-902 ZORBAX Eclipse XDB-C18 HPLC Column, 4.","{""Agency Method"": ""ASTM D5297ASTM D5837ASTM D6844ASTM E2037"", ""Brand"": ""ZORBAX"", ""Carbon Load"": ""10 %"", ""Endcapped"": ""Double"", ""Guard Column"": ""No"", ""Hardware"": ""Conventional"", ""Inner Diameter (ID)"": ""4.6 mm"", ""LC Platform"": ""HPLC"", ""Length"": ""250 mm"", ""Maximum Temperature"": ""40 °C at pH 6-960 °C at pH 2-6"", ""Molecular Weight Lower Limit"": ""0 Da"", ""Molecular Weight Upper Limit"": ""3000 Da"", ""Particle Size"": ""5 µm"", ""Particle Type"": ""Fully Porous"", ""Phase"": ""Eclipse XDB-C18"", ""Pore Size"": ""80 Å"", ""Pressure Rating"": ""400 bar"", ""Separation Mode"": ""Reversed Phase"", ""Shipping Solvent"": ""Methanol/Water"", ""UNSPSC Code"": ""41115709"", ""USP Designation"": ""L1"", ""pH Range"": ""2-9""}",high,
AGIL-A396061C,A396061C,Agilent,Bond Elut CBA 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A396061C Bond Elut 96-Square Well Plates Part Number:A396061C Bond Elut CBA, 96 square-well plate, 2 mL, 100 mg, 1/pk.","{""Bed Mass"": ""100 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""100"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""CBA"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960625,A3960625,Agilent,Bond Elut CBA 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960625 Bond Elut 96-Square Well Plates Part Number:A3960625 Bond Elut CBA, 96 square-well plate, 2 mL, 25 mg, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""CBA"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960650,A3960650,Agilent,"Bond Elut SPE Bond Elut 96 Square well -plate, 2mL, CBA 50m","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960650 Bond Elut CBA Part Number:A3960650 Bond Elut CBA, 96 square-well plate, 2 mL, 50 mg, 1/pk.","{""Bed Mass"": ""50 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""50"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""CBA"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A396071C,A396071C,Agilent,Bond Elut SCX 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A396071C Bond Elut 96-Square Well Plates Part Number:A396071C Bond Elut SCX, 96 square-well plate, 2 mL, 100 mg, 1/pk.","{""Bed Mass"": ""100 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""100"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SCX"", ""Primary Extraction Mechanism"": ""Strong Cation Exchange"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960725,A3960725,Agilent,Bond Elut SCX 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960725 Bond Elut 96-Square Well Plates Part Number:A3960725 Bond Elut SCX, 96 square-well plate, 2 mL, 25 mg, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SCX"", ""Primary Extraction Mechanism"": ""Strong Cation Exchange"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960750,A3960750,Agilent,Bond Elut SCX 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960750 Bond Elut 96-Square Well Plates Part Number:A3960750 Bond Elut SCX, 96 square-well plate, 2 mL, 50 mg, 1/pk.","{""Bed Mass"": ""50 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""50"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SCX"", ""Primary Extraction Mechanism"": ""Strong Cation Exchange"", ""SPE Category"": ""Cation Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A396081C,A396081C,Agilent,Bond Elut SAX 2mL,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A396081C Bond Elut 96-Square Well Plates Part Number:A396081C Bond Elut SAX, 96 square-well plate, 2 mL, 100 mg, 1/pk.","{""Bed Mass"": ""100 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""100"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SAX"", ""Primary Extraction Mechanism"": ""Strong Anion Exchange"", ""SPE Category"": ""Anion Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960825,A3960825,Agilent,Bond Elut SAX 2mL 25mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960825 Bond Elut SAX Part Number:A3960825 Bond Elut SAX, 96 square-well plate, 2 mL, 25 mg, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SAX"", ""Primary Extraction Mechanism"": ""Strong Anion Exchange"", ""SPE Category"": ""Anion Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960850,A3960850,Agilent,Bond Elut SAX 2mL 50mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960850 Bond Elut SAX Part Number:A3960850 Bond Elut SAX, 96 square-well plate, 2 mL, 50 mg, 1/pk.","{""Bed Mass"": ""50 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""50"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""SAX"", ""Primary Extraction Mechanism"": ""Strong Anion Exchange"", ""SPE Category"": ""Anion Exchange"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological FluidsBuffered Organics"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A396091C,A396091C,Agilent,"Bond Elut SPE Bond Elut 96 Square well-plate,Certify 100mg","Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A396091C Bond Elut 96-Square Well Plates Part Number:A396091C Bond Elut Certify, 96 square-well plate, 2 mL, 100 mg, 1/pk.","{""Bed Mass"": ""100 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""100"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""Certify"", ""SPE Category"": ""Mixed Mode"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960925,A3960925,Agilent,Bond Elut Certify 25mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960925 Bond Elut 96-Square Well Plates Part Number:A3960925 Bond Elut Certify, 96 square-well plate, 2 mL, 25 mg, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""Certify"", ""SPE Category"": ""Mixed Mode"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A3960950,A3960950,Agilent,Bond Elut Certify 50mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A3960950 Bond Elut 96-Square Well Plates Part Number:A3960950 Bond Elut Certify, 96 square-well plate, 2 mL, 50 mg, 1/pk.","{""Bed Mass"": ""50 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""50"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""Certify"", ""SPE Category"": ""Mixed Mode"", ""SPE Format"": ""96 Square-Well Plate"", ""Skirt"": ""Full"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""2 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Square""}",high,
AGIL-A4960125,A4960125,Agilent,Bond Elut C18 25mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A4960125 Bond Elut 96-Round Well Plates Part Number:A4960125 Bond Elut C18, 96 round-well plate, 1 mL, 25 mg, 40 μm, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""C18"", ""Primary Extraction Mechanism"": ""Nonpolar"", ""SPE Category"": ""Non-polar"", ""SPE Format"": ""96 Round-Well Plate"", ""Skirt"": ""Half"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""Typical Matrices"": ""Aqueous SamplesBiological Fluids"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""1 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Round""}",high,
AGIL-A496031C,A496031C,Agilent,Bond Elut C8 1mL 100mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A496031C Bond Elut 96-Round Well Plates Part Number:A496031C Bond Elut C8, 96 round-well plate, 1 mL, 100 mg, 1/pk.","{""Bed Mass"": ""100 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""100"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""C8"", ""SPE Category"": ""Non-polar"", ""SPE Format"": ""96 Round-Well Plate"", ""Skirt"": ""Half"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""1 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Round""}",high,
AGIL-A4960325,A4960325,Agilent,Bond Elut C8 1mL 25mg,"Skip to main content ABOUT AGILENT CONTACT US SINGAPORE ACCOUNT SEARCH ALL All ▾ PRODUCTS APPLICATIONS & INDUSTRIES TRAINING & EVENTS SERVICES SUPPORT & RESOURCES ORDER CENTER | 0 Home Order Center A4960325 Bond Elut 96-Round Well Plates Part Number:A4960325 Bond Elut C8, 96 round-well plate, 1 mL, 25 mg, 1/pk.","{""Bed Mass"": ""25 mg"", ""Brand"": ""Bond Elut"", ""Frit Material"": ""Polyethylene"", ""Frit Pore Size"": ""20"", ""Loading (mg)"": ""25"", ""Number of Wells"": ""96"", ""Particle Size"": ""40 µm"", ""Phase"": ""C8"", ""SPE Category"": ""Non-polar"", ""SPE Format"": ""96 Round-Well Plate"", ""Skirt"": ""Half"", ""Sorbent Material"": ""Silica"", ""Sterile"": ""No"", ""UNSPSC Code"": ""41115712"", ""Volume"": ""1 mL"", ""Well Plate Material"": ""Polypropylene"", ""Well Shape"": ""Round""}",high,
