brand,productId,partNumber,name,series,phaseType,particleSize,columnLength,innerDiameter,poreSize,productType,application,status,price,sorbentMass,cartridgeVolume,membraneType,diameter,material,volume,consumableType,mode,filmThickness,polarity,separationType
Merck,MERC-00011,MERC-000011,"Ascentis C18, 5 µm, 4.6 x 100 mm",Ascentis C18,C18,5.0,100,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00012,MERC-000012,"Ascentis C18, 5 µm, 2.1 x 150 mm",Ascentis C18,C18,5.0,150,2.1,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00013,MERC-000013,"Ascentis C18, 5 µm, 4.6 x 150 mm",Ascentis C18,C18,5.0,150,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00014,MERC-000014,"Ascentis C18, 5 µm, 4.6 x 250 mm",Ascentis C18,C18,5.0,250,4.6,100.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00015,MERC-000015,"Ascentis Express C18, 2.7 µm, 2.1 x 50 mm",Ascentis Express C18,C18,2.7,50,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00016,MERC-000016,"Ascentis Express C18, 2.7 µm, 4.6 x 50 mm",Ascentis Express C18,C18,2.7,50,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00017,MERC-000017,"Ascentis Express C18, 2.7 µm, 2.1 x 100 mm",Ascentis Express C18,C18,2.7,100,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00018,MERC-000018,"Ascentis Express C18, 2.7 µm, 4.6 x 100 mm",Ascentis Express C18,C18,2.7,100,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00019,MERC-000019,"Ascentis Express C18, 2.7 µm, 2.1 x 150 mm",Ascentis Express C18,C18,2.7,150,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00020,MERC-000020,"Ascentis Express C18, 2.7 µm, 4.6 x 150 mm",Ascentis Express C18,C18,2.7,150,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00021,MERC-000021,"Ascentis Express C18, 2.7 µm, 4.6 x 250 mm",Ascentis Express C18,C18,2.7,250,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00022,MERC-000022,"Ascentis Express C8, 2.7 µm, 2.1 x 50 mm",Ascentis Express C8,C8,2.7,50,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00023,MERC-000023,"Ascentis Express C8, 2.7 µm, 4.6 x 50 mm",Ascentis Express C8,C8,2.7,50,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00024,MERC-000024,"Ascentis Express C8, 2.7 µm, 2.1 x 100 mm",Ascentis Express C8,C8,2.7,100,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00025,MERC-000025,"Ascentis Express C8, 2.7 µm, 4.6 x 100 mm",Ascentis Express C8,C8,2.7,100,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00026,MERC-000026,"Ascentis Express C8, 2.7 µm, 2.1 x 150 mm",Ascentis Express C8,C8,2.7,150,2.1,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00027,MERC-000027,"Ascentis Express C8, 2.7 µm, 4.6 x 150 mm",Ascentis Express C8,C8,2.7,150,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00028,MERC-000028,"Ascentis Express C8, 2.7 µm, 4.6 x 250 mm",Ascentis Express C8,C8,2.7,250,4.6,90.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00029,MERC-000029,"Discovery C18, 5 µm, 2.1 x 50 mm",Discovery C18,C18,5.0,50,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00030,MERC-000030,"Discovery C18, 5 µm, 4.6 x 50 mm",Discovery C18,C18,5.0,50,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00031,MERC-000031,"Discovery C18, 5 µm, 2.1 x 100 mm",Discovery C18,C18,5.0,100,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00032,MERC-000032,"Discovery C18, 5 µm, 4.6 x 100 mm",Discovery C18,C18,5.0,100,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00033,MERC-000033,"Discovery C18, 5 µm, 2.1 x 150 mm",Discovery C18,C18,5.0,150,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00034,MERC-000034,"Discovery C18, 5 µm, 4.6 x 150 mm",Discovery C18,C18,5.0,150,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00035,MERC-000035,"Discovery C18, 5 µm, 4.6 x 250 mm",Discovery C18,C18,5.0,250,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00036,MERC-000036,"Discovery C8, 5 µm, 2.1 x 50 mm",Discovery C8,C8,5.0,50,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00037,MERC-000037,"Discovery C8, 5 µm, 4.6 x 50 mm",Discovery C8,C8,5.0,50,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00038,MERC-000038,"Discovery C8, 5 µm, 2.1 x 100 mm",Discovery C8,C8,5.0,100,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00039,MERC-000039,"Discovery C8, 5 µm, 4.6 x 100 mm",Discovery C8,C8,5.0,100,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00040,MERC-000040,"Discovery C8, 5 µm, 2.1 x 150 mm",Discovery C8,C8,5.0,150,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00041,MERC-000041,"Discovery C8, 5 µm, 4.6 x 150 mm",Discovery C8,C8,5.0,150,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00042,MERC-000042,"Discovery C8, 5 µm, 4.6 x 250 mm",Discovery C8,C8,5.0,250,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00043,MERC-000043,"Discovery HS F5, 5 µm, 2.1 x 50 mm",Discovery HS F5,Pentafluorophenyl,5.0,50,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00044,MERC-000044,"Discovery HS F5, 5 µm, 4.6 x 50 mm",Discovery HS F5,Pentafluorophenyl,5.0,50,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00045,MERC-000045,"Discovery HS F5, 5 µm, 2.1 x 100 mm",Discovery HS F5,Pentafluorophenyl,5.0,100,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00046,MERC-000046,"Discovery HS F5, 5 µm, 4.6 x 100 mm",Discovery HS F5,Pentafluorophenyl,5.0,100,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00047,MERC-000047,"Discovery HS F5, 5 µm, 2.1 x 150 mm",Discovery HS F5,Pentafluorophenyl,5.0,150,2.1,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00048,MERC-000048,"Discovery HS F5, 5 µm, 4.6 x 150 mm",Discovery HS F5,Pentafluorophenyl,5.0,150,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00049,MERC-000049,"Discovery HS F5, 5 µm, 4.6 x 250 mm",Discovery HS F5,Pentafluorophenyl,5.0,250,4.6,180.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00050,MERC-000050,"Supelcosil LC-18, 5 µm, 2.1 x 50 mm",Supelcosil LC-18,C18,5.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00051,MERC-000051,"Supelcosil LC-18, 5 µm, 4.6 x 50 mm",Supelcosil LC-18,C18,5.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00052,MERC-000052,"Supelcosil LC-18, 5 µm, 2.1 x 100 mm",Supelcosil LC-18,C18,5.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00053,MERC-000053,"Supelcosil LC-18, 5 µm, 4.6 x 100 mm",Supelcosil LC-18,C18,5.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00054,MERC-000054,"Supelcosil LC-18, 5 µm, 2.1 x 150 mm",Supelcosil LC-18,C18,5.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00055,MERC-000055,"Supelcosil LC-18, 5 µm, 4.6 x 150 mm",Supelcosil LC-18,C18,5.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00056,MERC-000056,"Supelcosil LC-18, 5 µm, 4.6 x 250 mm",Supelcosil LC-18,C18,5.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00057,MERC-000057,"Supelcosil LC-8, 5 µm, 2.1 x 50 mm",Supelcosil LC-8,C8,5.0,50,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00058,MERC-000058,"Supelcosil LC-8, 5 µm, 4.6 x 50 mm",Supelcosil LC-8,C8,5.0,50,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00059,MERC-000059,"Supelcosil LC-8, 5 µm, 2.1 x 100 mm",Supelcosil LC-8,C8,5.0,100,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00060,MERC-000060,"Supelcosil LC-8, 5 µm, 4.6 x 100 mm",Supelcosil LC-8,C8,5.0,100,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00061,MERC-000061,"Supelcosil LC-8, 5 µm, 2.1 x 150 mm",Supelcosil LC-8,C8,5.0,150,2.1,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00062,MERC-000062,"Supelcosil LC-8, 5 µm, 4.6 x 150 mm",Supelcosil LC-8,C8,5.0,150,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Merck,MERC-00063,MERC-000063,"Supelcosil LC-8, 5 µm, 4.6 x 250 mm",Supelcosil LC-8,C8,5.0,250,4.6,120.0,HPLC Column,,active,,,,,,,,,,,,
Waters,WATE-00001,WATE-GC-00001,"ACQUITY UPLC BEH C18 VanGuard, 1.7 µm, 2.1 x 5 mm",ACQUITY UPLC BEH C18 VanGuard,BEH C18,1.7,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATE-00002,WATE-GC-00002,"ACQUITY UPLC CSH C18 VanGuard, 1.7 µm, 2.1 x 5 mm",ACQUITY UPLC CSH C18 VanGuard,CSH C18,1.7,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATE-00003,WATE-GC-00003,"XBridge BEH C18 Guard, 2.5 µm, 2.1 x 10 mm",XBridge BEH C18 Guard,BEH C18,2.5,10.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATE-00004,WATE-GC-00004,"XBridge BEH C18 Guard, 2.5 µm, 4.6 x 10 mm",XBridge BEH C18 Guard,BEH C18,2.5,10.0,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATE-00005,WATE-GC-00005,"Symmetry C18 Guard, 3.5 µm, 2.1 x 10 mm",Symmetry C18 Guard,C18,3.5,10.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATE-00006,WATE-GC-00006,"Symmetry C18 Guard, 3.5 µm, 4.6 x 10 mm",Symmetry C18 Guard,C18,3.5,10.0,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Agilent,AGIL-00007,AGIL-GC-00007,"ZORBAX Eclipse Plus C18 Guard, 1.8 µm, 2.1 x 5 mm",ZORBAX Eclipse Plus C18 Guard,C18,1.8,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Agilent,AGIL-00008,AGIL-GC-00008,"ZORBAX Eclipse Plus C18 Guard, 3.5 µm, 4.6 x 12.5 mm",ZORBAX Eclipse Plus C18 Guard,C18,3.5,12.5,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Agilent,AGIL-00009,AGIL-GC-00009,"Poroshell 120 EC-C18 Guard, 2.7 µm, 2.1 x 5 mm",Poroshell 120 EC-C18 Guard,C18,2.7,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Agilent,AGIL-00010,AGIL-GC-00010,"Poroshell 120 EC-C18 Guard, 2.7 µm, 4.6 x 5 mm",Poroshell 120 EC-C18 Guard,C18,2.7,5.0,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Phenomenex,PHEN-00011,PHEN-GC-00011,"Kinetex C18 SecurityGuard, 1.7 µm, 2.1 x 5 mm",Kinetex C18 SecurityGuard,C18,1.7,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Phenomenex,PHEN-00012,PHEN-GC-00012,"Kinetex C18 SecurityGuard, 2.6 µm, 2.1 x 10 mm",Kinetex C18 SecurityGuard,C18,2.6,10.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Phenomenex,PHEN-00013,PHEN-GC-00013,"Luna C18 SecurityGuard, 5 µm, 4.0 x 10 mm",Luna C18 SecurityGuard,C18,5.0,10.0,4.0,,Guard Column,Column Protection,active,,,,,,,,,,,,
Phenomenex,PHEN-00014,PHEN-GC-00014,"Gemini C18 SecurityGuard, 5 µm, 4.0 x 10 mm",Gemini C18 SecurityGuard,C18,5.0,10.0,4.0,,Guard Column,Column Protection,active,,,,,,,,,,,,
Thermo Fisher,THER-00015,THER-GC-00015,"Hypersil GOLD C18 Guard, 3 µm, 2.1 x 10 mm",Hypersil GOLD C18 Guard,C18,3.0,10.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Thermo Fisher,THER-00016,THER-GC-00016,"Hypersil GOLD C18 Guard, 3 µm, 4.6 x 10 mm",Hypersil GOLD C18 Guard,C18,3.0,10.0,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Thermo Fisher,THER-00017,THER-GC-00017,"Acclaim C18 Guard, 5 µm, 4.6 x 10 mm",Acclaim C18 Guard,C18,5.0,10.0,4.6,,Guard Column,Column Protection,active,,,,,,,,,,,,
Shimadzu,SHIM-00018,SHIM-GC-00018,"Shim-pack GIST C18 Guard, 3 µm, 2.1 x 10 mm",Shim-pack GIST C18 Guard,C18,3.0,10.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Shimadzu,SHIM-00019,SHIM-GC-00019,"Shim-pack Velox C18 Guard, 2.2 µm, 2.1 x 5 mm",Shim-pack Velox C18 Guard,C18,2.2,5.0,2.1,,Guard Column,Column Protection,active,,,,,,,,,,,,
Waters,WATS-00001,WAT-SPE-000001,"Oasis HLB, 1cc/10mg",Oasis HLB,HLB,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00002,WAT-SPE-000002,"Oasis HLB, 1cc/30mg",Oasis HLB,HLB,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00003,WAT-SPE-000003,"Oasis HLB, 3cc/60mg",Oasis HLB,HLB,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00004,WAT-SPE-000004,"Oasis HLB, 6cc/150mg",Oasis HLB,HLB,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00005,WAT-SPE-000005,"Oasis HLB, 6cc/200mg",Oasis HLB,HLB,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00006,WAT-SPE-000006,"Oasis PRiME HLB, 1cc/10mg",Oasis PRiME HLB,PRiME HLB,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00007,WAT-SPE-000007,"Oasis PRiME HLB, 1cc/30mg",Oasis PRiME HLB,PRiME HLB,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00008,WAT-SPE-000008,"Oasis PRiME HLB, 3cc/60mg",Oasis PRiME HLB,PRiME HLB,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00009,WAT-SPE-000009,"Oasis PRiME HLB, 6cc/150mg",Oasis PRiME HLB,PRiME HLB,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00010,WAT-SPE-000010,"Oasis PRiME HLB, 6cc/200mg",Oasis PRiME HLB,PRiME HLB,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00011,WAT-SPE-000011,"Oasis PRiME MCX, 1cc/10mg",Oasis PRiME MCX,PRiME MCX,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00012,WAT-SPE-000012,"Oasis PRiME MCX, 1cc/30mg",Oasis PRiME MCX,PRiME MCX,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00013,WAT-SPE-000013,"Oasis PRiME MCX, 3cc/60mg",Oasis PRiME MCX,PRiME MCX,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00014,WAT-SPE-000014,"Oasis PRiME MCX, 6cc/150mg",Oasis PRiME MCX,PRiME MCX,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00015,WAT-SPE-000015,"Oasis PRiME MCX, 6cc/200mg",Oasis PRiME MCX,PRiME MCX,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00016,WAT-SPE-000016,"Oasis MCX, 1cc/10mg",Oasis MCX,MCX,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00017,WAT-SPE-000017,"Oasis MCX, 1cc/30mg",Oasis MCX,MCX,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00018,WAT-SPE-000018,"Oasis MCX, 3cc/60mg",Oasis MCX,MCX,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00019,WAT-SPE-000019,"Oasis MCX, 6cc/150mg",Oasis MCX,MCX,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00020,WAT-SPE-000020,"Oasis MCX, 6cc/200mg",Oasis MCX,MCX,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00021,WAT-SPE-000021,"Oasis MAX, 1cc/10mg",Oasis MAX,MAX,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00022,WAT-SPE-000022,"Oasis MAX, 1cc/30mg",Oasis MAX,MAX,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00023,WAT-SPE-000023,"Oasis MAX, 3cc/60mg",Oasis MAX,MAX,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00024,WAT-SPE-000024,"Oasis MAX, 6cc/150mg",Oasis MAX,MAX,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00025,WAT-SPE-000025,"Oasis MAX, 6cc/200mg",Oasis MAX,MAX,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00026,WAT-SPE-000026,"Oasis WCX, 1cc/10mg",Oasis WCX,WCX,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00027,WAT-SPE-000027,"Oasis WCX, 1cc/30mg",Oasis WCX,WCX,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00028,WAT-SPE-000028,"Oasis WCX, 3cc/60mg",Oasis WCX,WCX,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00029,WAT-SPE-000029,"Oasis WCX, 6cc/150mg",Oasis WCX,WCX,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00030,WAT-SPE-000030,"Oasis WCX, 6cc/200mg",Oasis WCX,WCX,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Waters,WATS-00031,WAT-SPE-000031,"Oasis WAX, 1cc/10mg",Oasis WAX,WAX,30,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Waters,WATS-00032,WAT-SPE-000032,"Oasis WAX, 1cc/30mg",Oasis WAX,WAX,30,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Waters,WATS-00033,WAT-SPE-000033,"Oasis WAX, 3cc/60mg",Oasis WAX,WAX,30,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATS-00034,WAT-SPE-000034,"Oasis WAX, 6cc/150mg",Oasis WAX,WAX,30,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Waters,WATS-00035,WAT-SPE-000035,"Oasis WAX, 6cc/200mg",Oasis WAX,WAX,30,,,,SPE Cartridge,Sample Preparation,active,,200,6,,,,,,,,,
Phenomenex,PHEN-00036,PHE-SPE-000036,"Strata C18-E, 1cc/10mg",Strata C18-E,C18-E,55,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Phenomenex,PHEN-00037,PHE-SPE-000037,"Strata C18-E, 1cc/30mg",Strata C18-E,C18-E,55,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Phenomenex,PHEN-00038,PHE-SPE-000038,"Strata C18-E, 3cc/60mg",Strata C18-E,C18-E,55,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Phenomenex,PHEN-00039,PHE-SPE-000039,"Strata C18-E, 6cc/150mg",Strata C18-E,C18-E,55,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Phenomenex,PHEN-00040,PHE-SPE-000040,"Strata C18-T, 1cc/10mg",Strata C18-T,C18-T,55,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Phenomenex,PHEN-00041,PHE-SPE-000041,"Strata C18-T, 1cc/30mg",Strata C18-T,C18-T,55,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Phenomenex,PHEN-00042,PHE-SPE-000042,"Strata C18-T, 3cc/60mg",Strata C18-T,C18-T,55,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Phenomenex,PHEN-00043,PHE-SPE-000043,"Strata C18-T, 6cc/150mg",Strata C18-T,C18-T,55,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Phenomenex,PHEN-00044,PHE-SPE-000044,"Strata C8, 1cc/10mg",Strata C8,C8,55,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Phenomenex,PHEN-00045,PHE-SPE-000045,"Strata C8, 1cc/30mg",Strata C8,C8,55,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Phenomenex,PHEN-00046,PHE-SPE-000046,"Strata C8, 3cc/60mg",Strata C8,C8,55,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Phenomenex,PHEN-00047,PHE-SPE-000047,"Strata C8, 6cc/150mg",Strata C8,C8,55,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Phenomenex,PHEN-00048,PHE-SPE-000048,"Strata-X, 1cc/10mg",Strata-X,X,55,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Phenomenex,PHEN-00049,PHE-SPE-000049,"Strata-X, 1cc/30mg",Strata-X,X,55,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Phenomenex,PHEN-00050,PHE-SPE-000050,"Strata-X, 3cc/60mg",Strata-X,X,55,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Phenomenex,PHEN-00051,PHE-SPE-000051,"Strata-X, 6cc/150mg",Strata-X,X,55,,,,SPE Cartridge,Sample Preparation,active,,150,6,,,,,,,,,
Agilent,AGIL-00052,AGL-SPE-000052,"Bond Elut C18, 1cc/10mg",Bond Elut C18,C18,40,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Agilent,AGIL-00053,AGL-SPE-000053,"Bond Elut C18, 1cc/30mg",Bond Elut C18,C18,40,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Agilent,AGIL-00054,AGL-SPE-000054,"Bond Elut C18, 3cc/60mg",Bond Elut C18,C18,40,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Agilent,AGIL-00055,AGL-SPE-000055,"Bond Elut C8, 1cc/10mg",Bond Elut C8,C8,40,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Agilent,AGIL-00056,AGL-SPE-000056,"Bond Elut C8, 1cc/30mg",Bond Elut C8,C8,40,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Agilent,AGIL-00057,AGL-SPE-000057,"Bond Elut C8, 3cc/60mg",Bond Elut C8,C8,40,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Agilent,AGIL-00058,AGL-SPE-000058,"Bond Elut Plexa, 1cc/10mg",Bond Elut Plexa,Plexa,40,,,,SPE Cartridge,Sample Preparation,active,,10,1,,,,,,,,,
Agilent,AGIL-00059,AGL-SPE-000059,"Bond Elut Plexa, 1cc/30mg",Bond Elut Plexa,Plexa,40,,,,SPE Cartridge,Sample Preparation,active,,30,1,,,,,,,,,
Agilent,AGIL-00060,AGL-SPE-000060,"Bond Elut Plexa, 3cc/60mg",Bond Elut Plexa,Plexa,40,,,,SPE Cartridge,Sample Preparation,active,,60,3,,,,,,,,,
Waters,WATE-00001,WATE-FIL-00001,"Acrodisc Syringe Filter, PTFE, 0.2 µm, 13 mm",Acrodisc Syringe Filter,,,,,0.2,Filtration,Sample Filtration,active,,,,PTFE,13,,,,,,,
Waters,WATE-00002,WATE-FIL-00002,"Acrodisc Syringe Filter, PTFE, 0.45 µm, 13 mm",Acrodisc Syringe Filter,,,,,0.45,Filtration,Sample Filtration,active,,,,PTFE,13,,,,,,,
Waters,WATE-00003,WATE-FIL-00003,"Acrodisc Syringe Filter, Nylon, 0.2 µm, 13 mm",Acrodisc Syringe Filter,,,,,0.2,Filtration,Sample Filtration,active,,,,Nylon,13,,,,,,,
Waters,WATE-00004,WATE-FIL-00004,"Acrodisc Syringe Filter, Nylon, 0.45 µm, 13 mm",Acrodisc Syringe Filter,,,,,0.45,Filtration,Sample Filtration,active,,,,Nylon,13,,,,,,,
Waters,WATE-00005,WATE-FIL-00005,"Acrodisc Syringe Filter, PVDF, 0.2 µm, 25 mm",Acrodisc Syringe Filter,,,,,0.2,Filtration,Sample Filtration,active,,,,PVDF,25,,,,,,,
Waters,WATE-00006,WATE-FIL-00006,"Acrodisc Syringe Filter, PVDF, 0.45 µm, 25 mm",Acrodisc Syringe Filter,,,,,0.45,Filtration,Sample Filtration,active,,,,PVDF,25,,,,,,,
Phenomenex,PHEN-00007,PHEN-FIL-00007,"Phenex Syringe Filter, PTFE, 0.2 µm, 15 mm",Phenex Syringe Filter,,,,,0.2,Filtration,Sample Filtration,active,,,,PTFE,15,,,,,,,
Phenomenex,PHEN-00008,PHEN-FIL-00008,"Phenex Syringe Filter, PTFE, 0.45 µm, 15 mm",Phenex Syringe Filter,,,,,0.45,Filtration,Sample Filtration,active,,,,PTFE,15,,,,,,,
