productId,partNumber,name,brand,productType,particleSize,poreSize,columnLength,innerDiameter,phaseType,phRange,status,Part Number,Product Name,Chemistry,Pore Size (Å),Particle Size (µm),Inner Diameter (mm),Length (mm),Pack Size,Product Type,Material,Description,pH Stability,Column ID (mm),URL,Brand,Length (Metric),Diameter (Metric),Column Type,Flow Rate,Specifications,Property1,Property2,Property3,Product URL,Price,Stationary Phase,Inner Diameter (ID),Length,Particle Size,Units,Pore Size,Phase,ID (mm),Pack Size (pk),Internal Diameter (ID),Bonded Phase,Product_Type,Product_Name,Part_Number,Internal_Diameter_mm,Length_mm,Particle_Size_um,Notes,Series,Particle Size (um),Full Specs,Name,品牌,产品类型,填料,吸附剂重量,规格,Units per Package,UNSPSC,应用,Endcapped,Ion Exchange Capacity,Mass Spec Compatibility,模式,Sorbent Substrate,Water Wettable,pH Range Min,pH Range Max,Sorbent Type,Sorbent Mass,Tube Volume,Format,Full Description,Sorbent Phase,Housing Type,Housing Volume (mL),Sorbent Mass (mg),Bed Weight (mg),Column Volume (mL),Quantity,Specification,Bed Weight,Volume,Package Size,Source URL,Column/Cartridge Dimension,Package Size (pk),Pore Size (Å),SPE 格式,填料质量 (mg),体积,粒径,吸附剂相,包装单位,productName,url,Filter Material,Diameter,Housing Material,Certified,Unit,List Price,CoreTechnique,CoreSeparationMode,CoreBrand,CorePhase,Phase Composition,Internal Diameter,Material (Membrane),Diameter (Metric) Membrane,Volume (Metric) Receiver,Unit Size
,,,Merck,SPE Cartridge,,,,,,,active,55261-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"Cartridge, bed wt. 30 mg, volume 1 mL, pk of 100",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0 mg,1.0 mL,100.0,https://www.sigmaaldrich.com/US/en/product/supelco/55261u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,55267-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"Cartridge, bed wt. 500 mg, volume 6 mL, pk of 30",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0 mg,6.0 mL,30.0,https://www.sigmaaldrich.com/US/en/product/supelco/55267u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,55276-U,HybridSPE®-Phospholipid solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"Cartridge, bed wt. 30 mg, volume 1 mL, pk of 200, polypropylene mate, PE frit (20 µm)",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0 mg,1.0 mL,200.0,https://www.sigmaaldrich.com/US/en/product/supelco/55276u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,505361-U,LpDNPH S10L solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed wt. 350 mg, volume 1 mL, pkg of 50 ea",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0 mg,1.0 mL,50.0,https://www.sigmaaldrich.com/US/en/product/supelco/505361u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,21026-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed wt. 350 mg, volume 3 mL, pkg of 10 ea",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0 mg,3.0 mL,10.0,https://www.sigmaaldrich.com/US/en/product/supelco/21026u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54072-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed wt. 350 mg, volume 3 mL, pkg of 50 ea (1 per nylon zip bag)",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0 mg,3.0 mL,50.0,https://www.sigmaaldrich.com/US/en/product/supelco/54072u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,21024-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"Starter Kit, bed wt. 350 mg, volume 3 mL, pkg of (kit includes 10 tubes, 10 tube adapters, 10 male luer ¼"" fittings)",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0 mg,3.0 mL,,https://www.sigmaaldrich.com/US/en/product/supelco/21024u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,23124-U,LpDNPH S10 solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed wt. 350 mg, volume 3 mL, pkg of 50 ea",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0 mg,3.0 mL,50.0,https://www.sigmaaldrich.com/US/en/product/supelco/23124u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,21034-U,BPE-DNPH solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed B 270 mg (DNPH), bed A 100 mg (BPE), volume 3 mL, pkg of 50 ea",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,50.0,https://www.sigmaaldrich.com/US/en/product/supelco/21034u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,21036-U,BPE-DNPH solid phase extraction (SPE) Cartridge,,,,,,,SPE Cartridge,,"bed B 270 mg (DNPH), bed A 100 mg (BPE), volume 3 mL, pkg of 10 ea",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,10.0,https://www.sigmaaldrich.com/US/en/product/supelco/21036u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52582-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 2 g (Florisil®), bed B 2 g (Na2SO4), volume 6 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52582u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54116-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 2 g (Florisil®), bed B 2 g (Na2SO4), volume 6 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54116u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52577-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 500 mg (Supelclean™ PSA SPE), bed A 500 mg (Supelclean™ LC-SAX SPE), volume 6 mL, pk of 30",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0 mL,30.0,https://www.sigmaaldrich.com/US/en/product/supelco/52577u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52576-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 500 mg (Supelclean™ PSA SPE), bed A 500 mg (Supelclean™ LC-SAX SPE), volume 6 mL, pk of 100",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0 mL,100.0,https://www.sigmaaldrich.com/US/en/product/supelco/52576u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52578-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 1 g (Supelclean™ PSA SPE), bed A 1 g (Supelclean™ LC-SAX SPE), volume 12 mL, pk of 30",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0 mL,30.0,https://www.sigmaaldrich.com/US/en/product/supelco/52578u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52579-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 1 g (Supelclean™ PSA SPE), bed A 1 g (Supelclean™ LC-SAX SPE), volume 12 mL, pk of 100",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0 mL,100.0,https://www.sigmaaldrich.com/US/en/product/supelco/52579u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52580-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 1.5 g (Supelclean™ PSA SPE), bed A 1.5 g (Supelclean™ LC-SAX SPE), volume 12 mL, pk of 30",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0 mL,30.0,https://www.sigmaaldrich.com/US/en/product/supelco/52580u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52581-U,Supelclean™ SAX/PSA SPE Tube,,,,,,,SPE Cartridge,,"bed B 1.5 g (Supelclean™ PSA SPE), bed A 1.5 g (Supelclean™ LC-SAX SPE), volume 12 mL, pk of 100",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0 mL,100.0,https://www.sigmaaldrich.com/US/en/product/supelco/52581u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52583-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 1 g (Florisil®), bed B 1 g (Na2SO4), volume 3 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52583u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54117-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 1 g (Florisil®), bed B 1 g (Na2SO4), volume 3 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54117u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52584-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 500 mg (Florisil®), bed B 500 mg (Na2SO4), volume 3 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52584u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54118-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 500 mg (Florisil®), bed B 500 mg (Na2SO4), volume 3 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54118u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52585-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 100 mg (Florisil®), bed B 100 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52585u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54119-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 100 mg (Florisil®), bed B 100 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54119u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52586-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 50 mg (Florisil®), bed B 50 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52586u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54120-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 50 mg (Florisil®), bed B 50 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54120u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52587-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 20 mg (Florisil®), bed B 20 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52587u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54121-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 20 mg (Florisil®), bed B 20 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54121u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52588-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 10 mg (Florisil®), bed B 10 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52588u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54122-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 10 mg (Florisil®), bed B 10 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54122u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52589-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 5 mg (Florisil®), bed B 5 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52589u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54123-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 5 mg (Florisil®), bed B 5 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54123u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52590-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 2 mg (Florisil®), bed B 2 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52590u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54124-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 2 mg (Florisil®), bed B 2 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54124u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52591-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 1 mg (Florisil®), bed B 1 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52591u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54125-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 1 mg (Florisil®), bed B 1 mg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54125u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52592-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 500 µg (Florisil®), bed B 500 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52592u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54126-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 500 µg (Florisil®), bed B 500 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54126u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52593-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 200 µg (Florisil®), bed B 200 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52593u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54127-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 200 µg (Florisil®), bed B 200 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54127u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52594-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 100 µg (Florisil®), bed B 100 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52594u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54128-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 100 µg (Florisil®), bed B 100 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54128u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52595-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 50 µg (Florisil®), bed B 50 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52595u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54129-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 50 µg (Florisil®), bed B 50 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54129u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52596-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 20 µg (Florisil®), bed B 20 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52596u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54130-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 20 µg (Florisil®), bed B 20 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54130u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52597-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 10 µg (Florisil®), bed B 10 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52597u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54131-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 10 µg (Florisil®), bed B 10 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54131u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,52598-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"glass hardware, PTFE frit, bed A 5 µg (Florisil®), bed B 5 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/52598u,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Merck,SPE Cartridge,,,,,,,active,54132-U,Supelclean™ Florisil®/Na2SO4 SPE Tube,,,,,,,SPE Cartridge,,"polypropylene hardware, PE frit, bed A 5 µg (Florisil®), bed B 5 µg (Na2SO4), volume 1 mL, pk of 48",,,,Merck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 mL,48.0,https://www.sigmaaldrich.com/US/en/product/supelco/54132u,,,,,,,,,,,,,,,,,,,,,,,,,,,
